product_id,title,description,category,color,image_path
B07JFGPVZD,"Amazon Brand - Alkove Malvern Solid Wood 3-Door Sideboard Cabinet, 180 x 90 x 42cm, Antic Oak",Dimensions: 180 x 90 x 42 cm A seamless blend of classic style and contemporary design Three-door design offers exceptional storage Metal handles for a modern twist Solid oak front with a natural veneer body Delivered assembled 2-year Product Warranty,cabinet,Antic Oak With Gloss Black Elements of Glass,data/raw/images/81r4l2Fq9cL.jpg
B07QGSZ3CB,"Amazon Brand – Rivet Isabelle Mid-Century Modern Sofa with Tapered Wood Legs, 76""W, Aqua","This sofa’s tapered wood legs and wide, angular arms and back give it a cool, modern look. Its subtle upholstery ensures that it will match the color scheme of most any room that needs additional seating. Foam cushions and a solid hardwood frame lend structure to this comfortable piece. 76""W x 35""D x 35""H; seat height: 17""H; seat depth: 23""D; seat back height: 18""H; arm height: 25""H; leg height: 7""H Solid hardwood frame, tapered wood legs, and 100% polyester fabric Foam-padded cushions add support. The tapered legs add a touch of delicacy to this sturdy piece. Assemble in 15 minutes or less Avoid moisture. Wipe with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",sofa,Aqua,data/raw/images/71WnUYB4F8L.jpg
B084MXKVQB,"Amazon Brand - Stone & Beam Modern Farmhouse Solid Wood Headboard, Queen, 64""W, Natural Finish","This solid pine headboard has a natural finish that lets the beauty of the wood shine through. Made from recycled pine, this rustic headboard will complement your bedroom and blend seamlessly with farmhouse or contemporary decor. 64""W x 3""D x 45""H Recycled pine Predrilled holes allow for easy connection to most metal bed frames. Made of recycled pine, each headboard is unique and slightly different from the next. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days; 3-year warranty",headboard,Natural,data/raw/images/71wawwtreQL.jpg
B000CD3M3W,Strathwood Mercer Collection Malas Hardwood Side Chair,"Dining chair for indoor or outdoor use with Strathwood tables Made of malas, a dense, durable all-weather hardwood Brown finish maintained with teak oil; weathers to gray if left untreated Flat 19-3/4-by-17-inch seat; slightly curved decorative back Stands 35-1/2 inches high; matching arm chair available separately",chair,,data/raw/images/414DNXHYP8L.jpg
B07HZ57QKK,"Amazon Brand – Stone & Beam Kristin Loveseat, 76""W, Indigo","Add style and comfort to your home with this classic loveseat. With a time-tested traditional design, this loveseat is an ideal accent for many home-decor styles, and its beautiful indigo hue brightens the room with color. Its cushions are reversible to extend this loveseat’s life. Overall: 76""W x 37""D x 37.5""H; Seat Height: 21.5""H; Seat Depth 24""D; Seat Back Height: 30""H; Arm Height: 32""H; Leg Height: 2.5""H Solid-wood frame with mortise-and-tenon construction and 8-guage sinuous spring support system, fully padded and upholstered with performance fabric Traditional design is both fashionable and practical. Loose back and seat cushions are removable and reversible to ensure durability and comfort. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you.",sofa,Navy,data/raw/images/81Yaf+RLorL.jpg
B07GFDPB2V,"Amazon Brand - Movian Havel Chest of 4 Drawers, 40 x 100 x 82cm, White/Dark Grey",Dimensions: 40 x 100 x 82cm Stylish oak foil and white melamine finish Sturdy wood handles Stylish yet perfectly practical design Simple assembly with two people required Requires Assembly 2-year Product Warranty,dresser,Grey,data/raw/images/71Ufl5xdxsL.jpg
B07DB92LG4,"Amazon Brand – Ravenna Home Dora Classic Shelf Storage Wood Console Table, 47.5""W, Dark Espresso","Quality construction of solid pine A console table that adds style and storage behind a sofa or in a hallway Elements of traditional and modern farmhouse style 15-30 minutes assembly required Free returns for 30 days. 1-year warranty. 47.5""L x 15.5""W x 30""H",table,Dark Espresso,data/raw/images/71FlHgr5n1L.jpg
B07QM1QGTV,"AmazonBasics Modern Adjustable Low Back Armless Ribbed Task Chair, White",Office or desk task chair with ribbed backrest and seat Durable faux leather upholstery with chrome trim Sturdy five-point aluminum chrome base Hooded caster wheels and swivel capability for smooth 360 degree mobility One-touch pneumatic height adjustment lever Easy to assemble,chair,White,data/raw/images/714YFiB3BPL.jpg
B07MNCQNGF,UMI. Essentials Gaming High Back Office Desk Racing Reclining Computer Swivel Chair (Blue),"High back office and gaming chair, leather and bucket seat with padded armrests 5 star base with 360 degree swivel wheels, Running smoothly on floor Ergonomic design:The whole chair can rocked back and forth, Perfect for relax during your busy working days HIGH QUANTITY: office chair all the parts BIFIMA certification, more reliable and sturdy, This desk chair does include a weight limit of 250 pounds. 1 YEAR WARRANTY: Free replacement for damaged or defective parts within 1 year; Free replacement or refund with any quality problems within 30 days. Just contact us!",chair,Blue,data/raw/images/614d4BPceRL.jpg
B075X5446R,"Amazon Brand – Rivet Eva Mid-Century Modern Tufted Velvet Down-Filled Sectional Sofa Couch, 87""W, Pewter","Bring stunning, Mid-century elegance to your living room with this hand-tufted sofa featuring luxurious velvet upholstery. The plush down-filled bench cushion is removable and reversible and is held in place by clips at the corners. 87""W x 35.25''D x 30.25''H 100% cotton velvet upholstery on hardwood frame and chrome legs Modern elegant style with reversible cushion to extend the life of the piece Free returns for 30 days. 1-year warranty. Simple assembly in 15 minutes or less. Vacuum or wipe with a soft, dry cloth.",sofa,Dark Grey,data/raw/images/81AYvqCUBTL.jpg
B07BW8VJ81,"Amazon Brand – Stone & Beam Andover Modern Left Chaise Sofa Sectional, 126""W, Grey Linen","With sturdy frames and reversible cushions, this roomy sectional is durable for years of TV watching, bouncing kids and lounging pets. The streamlined design and track arms bring stylish sophistication to a modern or transitional room. 126""W x 61""D x 33""H; Seat Height: 21""H ; Seat Depth: 25""D; Seat Back Height: 28""H; Arm Height: 28""H; Leg Height: 4.25""H Durable polyester fabric on hardwood pine frame; wooden legs with dark walnut finish Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 3-year warranty.",sofa,Grey Linen,data/raw/images/81Qy0r7mCKL.jpg
B07MBNM6LY,AmazonBasics Multifunction Rolling Kitchen Cart Island with Open Shelves - Cherry and Black,Kitchen island storage cart with two open slatted shelves and a pull-out drawer Durable wood composite construction Solid wood countertop/chopping surface Stainless steel fixtures and hardware Can be used as extra storage and counter space or as a prep station for cooking or grilling,cabinet,Cherry and Black,data/raw/images/81Cfr43QKWL.jpg
B0853KT2J4,"Amazon Brand – Rivet Phinney Contemporary Upholstered Dining Chair, 19.7""W, Juniper","This cushy dining chair represents a perfect intersection of style and comfort. The upholstery of the tall seat back is gently shaped to offer both back and head support, while its tapered shape adds visual interest. Elegantly splayed wooden legs give the chair additional stability. 19.7""W x 24.4""D x 36.6""H; seat height: 19.3""H; seat depth: 16.9""D; seat back height: 22.2""H; leg height: 14.4""H Solid wood frame with 80% polyester, 20% acrylic fabric This well-upholstered chair is comfortable, stable, and stylish. This dining chair has a simple but elegant mid-century design. Assemble in 15 minutes or less Avoid moisture; wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty",chair,Juniper,data/raw/images/81zdUp5MC5L.jpg
B08FRPR3F9,"AmazonBasics All Weather Adjustable Outdoor Patio Pool Faux Wicker Chaise Lounge Chairs - 2-pack, Dark Brown (Renewed)","All-weather outdoor chaise lounge chair (set of 2, Dark Brown); ideal for a garden, back deck, patio, or poolside area 5 adjustable back positions for ultimate comfort, whether visiting with a friend, reading, sun bathing, or dozing Made of weather-resistant, UV-resistant PE wicker with a weather-resistant, rust-resistant, powder-coated galvanized steel frame for timeless style and long-lasting strength Simple assembly (just the 2 leg supports need to be assembled); includes step-by-step instructions and a necessary hardware kit; easy-to-clean design Measures 78.7 by 27.6 by 15.4 to 33.1 inches; cushions not included; backed by an AmazonBasics 1-year limited warranty",chair,Dark Brown,data/raw/images/814Bad9NnjL.jpg
B073G6GTK7,"Amazon Brand – Stone & Beam Modern Sweeping Arm Settee, 51""W, Damask Navy","This graceful settee will make a pleasing addition to any style of room. A soft sweep of the arms and clean lines make it modern, but linen-look fabric and turned wood-look legs with espresso-colored stain give it a classic look as well. 51”W x 29”D x 35”H Solid pine with linen/cotton fabric Modern with classic touches Will blend with classic and transitional style rooms 4 easy-to-attach legs Made-to-order Free returns for 30 days. 1-year warranty.",sofa,Navy,data/raw/images/A1w-HooyLvL.jpg
B072JG3WN7,"Amazon Brand – Stone & Beam Lauren Down-Filled Oversized Living Room Accent Armchair with Hardwood Frame, 46""W, Fawn","Dimensions: 46.1""W x 44.9""D x 37.4""H Get comfort you can literally sink into with this classically styled, overstuffed chair. A clean and simple silhouette with track arms in a durable performance fabric, it's the perfect addition for your cozy corner. Solid hardwood frame with moisture repellent, stain resistant fabric Timeless casual Exceptional comfort with high performance fabric for heavy wear. No assembly required Free returns for 30 days. 3-year warranty.",chair,Fawn,data/raw/images/91Gxg9p2jcL.jpg
B07MHMGJMM,"Amazon Brand – Ravenna Home Traditional Solid Pine End Table, 24""W, Black Finish","23.6''W x 23.6''D x 24'' H Solid pine Classic wood makes this piece work with either modern or transitional decor. This coffee table comes with a storage shelf for smaller items. Assemble in 15-30 minutes Avoid moisture; wipe clean with soft, dry cloth.",table,Black,data/raw/images/51N8MWDbPWL.jpg
B07HZ7PG2X,"Amazon Brand – Stone & Beam Bagley Sectional Component, Armless Loveseat, Fabric, 44""W, Stone","This sectional sofa boasts a smooth polyester-nylon blend that’s a dream to sit or lie on. This is the armless loveseat component—put several pieces together to arrange your seating in a way that brings the most possible comfort to your living room. Sturdy wood frame with stain-resistant fabric Attached back and reversible seat cushions add lasting style. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you Overall: 44""W x 40""D x 36""H; seat height: 22""H; seat depth: 24""D; seat back height: 36""H; leg height: 2.125""H",chair,Stone,data/raw/images/61pp3hKMohL.jpg
B072MGH7P4,"Modern Family AMZ420128CAPRI MFL Linon Ottoman Sofa, Light Teal",Placeholder1 Placeholder2 Placeholder3 Placeholder4 Placeholder5 Placeholder6 Placeholder7 Placeholder8,sofa,Light Teal,data/raw/images/61kVdTXTJ4L.jpg
B07P5LKKMW,"Amazon Brand – Rivet Sloane Modern Leather Sofa with Tufted Back, 79.9""W, Caramel","This modern sofa sports a tufted back, a strong profile, and tapered wooden legs, giving it a minimalist yet retro feel that makes it instantly appealing. The leather upholstery and solid-wood frame make this piece both cozy and reliable. 79.9""W x 35.8""D x 33.1""H Solid wood frame and legs; leather upholstery A solid wood frame and leather upholstery make this sofa as practical as it is stylish. A tufted back adds elegance to this minimalist design. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",sofa,Caramel,data/raw/images/718tEH1N8gL.jpg
B07K8YVLGH,"Amazon Brand - Movian Edslan 3-Seater Upholstered Sofa, 219 x 90 x 74 cm, Stain-Resistant Polyester, Dark Brown","Dimensions: 219 x 90 x 74 cm Designed with Scandinavian style for a modern, streamlined and low-key look Upholstered with high-quality polyester for stain-resistance, durability and comfort Features soft back cushions for exceptional comfort, and a sturdy timber frame Assembly: legs to be fitted 2-year Product Warranty",sofa,Brown,data/raw/images/5161mvvljsL.jpg
